id,timestamp,type,group,value
3624,3624,1,1,68
3627,3627,2,1,991
3631,3631,6,1,79
3634,3634,5,1,3
3638,3638,4,1,643
3640,3640,4,1,344
3645,3645,2,1,895
3650,3650,0,1,878
3655,3655,4,1,494
3657,3657,5,1,49
3658,3658,4,1,115
3660,3660,2,1,844
3662,3662,1,1,52
3667,3667,0,1,834
3670,3670,4,1,136
3674,3674,2,1,593
3676,3676,1,1,79
3677,3677,5,1,35
3680,3680,4,1,739
3683,3683,1,1,54
3684,3684,0,1,984
3686,3686,6,1,54
3687,3687,2,1,705
3690,3690,0,1,997
3691,3691,1,1,25
3696,3696,3,1,956
3700,3700,3,1,420
3703,3703,4,1,876
3707,3707,5,1,42
3710,3710,5,1,27
3715,3715,3,1,201
3720,3720,0,1,879
3722,3722,1,1,17
3723,3723,5,1,29
3727,3727,2,1,589
3731,3731,5,1,43
3734,3734,0,1,849
3736,3736,0,1,568
3737,3737,2,1,766
3740,3740,5,1,37
3743,3743,3,1,278
3748,3748,4,1,333
3753,3753,3,1,928
3757,3757,5,1,67
3761,3761,1,1,71
3766,3766,4,1,46
3770,3770,0,1,551
3773,3773,5,1,48
3774,3774,4,1,239
3778,3778,6,1,99
3780,3780,6,1,34
3784,3784,5,1,58
3786,3786,3,1,204
3789,3789,1,1,76
3791,3791,5,1,10
3793,3793,0,1,967
3795,3795,4,1,522
3799,3799,6,1,9
3803,3803,5,1,74
3807,3807,4,1,336
3808,3808,4,1,621
3812,3812,1,1,55
3815,3815,0,1,223
3817,3817,0,1,152
3819,3819,2,1,991
3822,3822,5,1,66
3823,3823,3,1,841
3825,3825,5,1,71
3826,3826,5,1,49
3830,3830,0,1,575
3835,3835,6,1,9
3840,3840,2,1,159
3842,3842,1,1,49
3844,3844,1,1,89
3846,3846,0,1,510
3848,3848,5,1,73
3849,3849,5,1,80
3854,3854,1,1,94
3855,3855,5,1,89
3858,3858,1,1,12
3862,3862,5,1,58
3864,3864,5,1,42
3867,3867,4,1,294
3870,3870,2,1,942
3875,3875,0,1,936
3879,3879,0,1,717
3880,3880,5,1,63
3883,3883,2,1,347
3887,3887,5,1,6
3892,3892,2,1,313
3897,3897,4,1,629
3901,3901,1,1,39
3904,3904,0,1,181
3906,3906,2,1,910
3908,3908,2,1,139
3910,3910,1,1,53
3912,3912,0,1,963
3916,3916,6,1,50
3917,3917,1,1,54
3918,3918,1,1,68
3921,3921,3,1,520
3926,3926,1,1,100
3930,3930,5,1,95
3934,3934,4,1,453
3936,3936,6,1,78
3941,3941,4,1,387
3944,3944,4,1,997
3948,3948,4,1,547
3950,3950,3,1,797
3952,3952,4,1,42
3955,3955,6,1,43
3957,3957,1,1,4
3958,3958,6,1,58
3963,3963,2,1,159
3968,3968,6,1,6
3971,3971,1,1,5
3972,3972,5,1,59
3976,3976,4,1,689
3980,3980,4,1,129
3982,3982,3,1,429
3983,3983,6,1,71
3985,3985,6,1,41
3986,3986,6,1,49
3988,3988,1,1,24
3992,3992,3,1,189
3994,3994,2,1,35
3998,3998,3,1,176
4001,4001,3,1,203
4002,4002,4,1,823
4003,4003,4,1,51
4005,4005,6,1,46
4009,4009,2,1,895
4014,4014,6,1,61
4019,4019,0,1,400
4020,4020,3,1,906
4023,4023,0,1,827
4024,4024,3,1,153
4025,4025,4,1,819
4027,4027,5,1,24
4030,4030,1,1,71
4035,4035,3,1,866
4036,4036,3,1,851
4038,4038,1,1,22
4039,4039,5,1,91
4041,4041,4,1,194
4043,4043,6,1,52
4048,4048,4,1,544
4051,4051,1,1,32
4056,4056,6,1,95
4060,4060,5,1,69
4062,4062,5,1,32
4063,4063,0,1,277
4065,4065,6,1,45
4070,4070,0,1,469
4071,4071,4,1,708
4072,4072,0,1,622
4075,4075,1,1,69
4079,4079,5,1,18
4081,4081,3,1,864
4082,4082,4,1,766
4083,4083,5,1,42
4087,4087,2,1,835
4092,4092,2,1,366
4096,4096,6,1,64
4098,4098,6,1,57
4103,4103,4,1,549
4107,4107,1,1,65
4108,4108,1,1,57
4109,4109,5,1,60
4110,4110,2,1,786
4111,4111,0,1,665
4116,4116,1,1,25
4120,4120,0,1,983
4124,4124,0,1,5
4128,4128,6,1,23
4129,4129,5,1,31
4132,4132,2,1,611
4135,4135,4,1,821
4138,4138,6,1,73
4142,4142,4,1,140
4144,4144,4,1,789
4146,4146,3,1,146
4147,4147,0,1,558
4151,4151,2,1,622
4153,4153,2,1,528
4157,4157,0,1,96
4160,4160,0,1,536
4165,4165,0,1,581
4166,4166,3,1,1000
4167,4167,6,1,90
4168,4168,4,1,26
4173,4173,4,1,650
4177,4177,0,1,927
4178,4178,3,1,500
4183,4183,4,1,839
4186,4186,6,1,76
4191,4191,2,1,105
4192,4192,0,1,602
4193,4193,1,1,77
4198,4198,0,1,692
4203,4203,5,1,65
4204,4204,5,1,64
4205,4205,0,1,796
4206,4206,3,1,570
4207,4207,3,1,994
4211,4211,6,1,88
4212,4212,2,1,911
4216,4216,3,1,775
4221,4221,3,1,75
4225,4225,6,1,47
4226,4226,4,1,505
4230,4230,2,1,785
4233,4233,3,1,393
4236,4236,0,1,988
4239,4239,2,1,98
4242,4242,0,1,698
4247,4247,5,1,32
4250,4250,6,1,40
4251,4251,3,1,732
4252,4252,6,1,23
4256,4256,5,1,31
4258,4258,1,1,32
4261,4261,3,1,234
4264,4264,0,1,288
4268,4268,1,1,7
4271,4271,6,1,13
4275,4275,0,1,27
4279,4279,2,1,160
4284,4284,4,1,89
4285,4285,0,1,188
4287,4287,2,1,89
4290,4290,1,1,63
4291,4291,5,1,67
4293,4293,1,1,6
4294,4294,5,1,37
4298,4298,0,1,577
4300,4300,1,1,73
4304,4304,4,1,30
4306,4306,1,1,38
4310,4310,5,1,31
4314,4314,1,1,66
4316,4316,3,1,834
4321,4321,3,1,452
4324,4324,1,1,78
4326,4326,6,1,58
4329,4329,6,1,99
4334,4334,2,1,977
4335,4335,6,1,39
4336,4336,2,1,14
4339,4339,2,1,791
4342,4342,4,1,696
4346,4346,2,1,149
4348,4348,4,1,367
4352,4352,0,1,733
4354,4354,2,1,645
4357,4357,1,1,23
4360,4360,4,1,399
4362,4362,0,1,884
4363,4363,6,1,91
4365,4365,4,1,141
4367,4367,3,1,267
4369,4369,4,1,569
4373,4373,6,1,3
4376,4376,3,1,418
4380,4380,6,1,16
4382,4382,0,1,386
4386,4386,4,1,290
4390,4390,0,1,286
4392,4392,6,1,99
4393,4393,0,1,767
4396,4396,5,1,64
4399,4399,4,1,684
4401,4401,4,1,815
4405,4405,1,1,6
4408,4408,6,1,61
4413,4413,2,1,737
4418,4418,5,1,16
4420,4420,4,1,950
4421,4421,2,1,346
4424,4424,4,1,592
4428,4428,2,1,606
4429,4429,4,1,638
4432,4432,5,1,86
4435,4435,6,1,49
4438,4438,0,1,705
4443,4443,4,1,557
4445,4445,0,1,354
4446,4446,1,1,90
4447,4447,4,1,787
4451,4451,3,1,843
4454,4454,6,1,24
4455,4455,4,1,966
4460,4460,5,1,98
4464,4464,3,1,980
4468,4468,1,1,2
4471,4471,4,1,128
4476,4476,4,1,981
4481,4481,3,1,115
4485,4485,6,1,19
4489,4489,5,1,72
4494,4494,4,1,24
4499,4499,0,1,46
4501,4501,0,1,871
4502,4502,6,1,25
4505,4505,0,1,366
4510,4510,2,1,291
4515,4515,6,1,56
4520,4520,0,1,59
4523,4523,4,1,908
4524,4524,1,1,59
4529,4529,3,1,588
4530,4530,0,1,123
4532,4532,4,1,37
4537,4537,0,1,413
4538,4538,4,1,448
4541,4541,0,1,774
4543,4543,6,1,34
4547,4547,1,1,68
4552,4552,4,1,568
4555,4555,6,1,73
4560,4560,0,1,506
4563,4563,3,1,548
4568,4568,1,1,66
4569,4569,2,1,9
4573,4573,4,1,67
4577,4577,6,1,21
4581,4581,0,1,210
4584,4584,5,1,46
4587,4587,6,1,77
4592,4592,6,1,64
4597,4597,5,1,94
4601,4601,5,1,49
4603,4603,5,1,96
4607,4607,6,1,52
4610,4610,5,1,78
4611,4611,4,1,676
4615,4615,3,1,585
4620,4620,3,1,498
4625,4625,6,1,59
4628,4628,6,1,57
4631,4631,2,1,266
4632,4632,2,1,866
4633,4633,2,1,440
4638,4638,4,1,790
4643,4643,0,1,705
4646,4646,2,1,881
4649,4649,3,1,232
4650,4650,0,1,825
4653,4653,4,1,394
4656,4656,4,1,600
4657,4657,2,1,926
4658,4658,3,1,261
4659,4659,5,1,47
4660,4660,5,1,33
4662,4662,3,1,574
4666,4666,2,1,961
4667,4667,0,1,829
4670,4670,0,1,123
4675,4675,4,1,505
4679,4679,2,1,677
4680,4680,3,1,501
4681,4681,2,1,873
4683,4683,2,1,894
4685,4685,5,1,6
4690,4690,1,1,100
4692,4692,0,1,460
4694,4694,5,1,2
4697,4697,3,1,819
4698,4698,4,1,189
4700,4700,1,1,78
4701,4701,5,1,88
4704,4704,4,1,468
4708,4708,2,1,779
4712,4712,6,1,13
4716,4716,5,1,97
4719,4719,1,1,17
4723,4723,0,1,154
4728,4728,4,1,403
4732,4732,2,1,618
4734,4734,4,1,611
4738,4738,0,1,112
4741,4741,1,1,27
4743,4743,1,1,43
4744,4744,0,1,117
4747,4747,2,1,851
4749,4749,1,1,77
4750,4750,5,1,18
4754,4754,5,1,65
4757,4757,0,1,892
4758,4758,6,1,67
4763,4763,2,1,839
4764,4764,5,1,81
4768,4768,0,1,234
4770,4770,6,1,95
4774,4774,3,1,73
4777,4777,4,1,813
4781,4781,5,1,36
4783,4783,4,1,766
4787,4787,4,1,668
4790,4790,1,1,22
4793,4793,2,1,25
4796,4796,2,1,18
4800,4800,1,1,30
4803,4803,3,1,42
4807,4807,0,1,755
4810,4810,5,1,55
4814,4814,0,1,399
4815,4815,3,1,898
4816,4816,5,1,93
4819,4819,5,1,45
4822,4822,5,1,71
4823,4823,4,1,461
4827,4827,4,1,606
4831,4831,0,1,900
4832,4832,1,1,51
4833,4833,1,1,20
4837,4837,2,1,171
4841,4841,6,1,78
4843,4843,1,1,75
4848,4848,6,1,100
4851,4851,2,1,865
4856,4856,4,1,924
4860,4860,5,1,58
4864,4864,2,1,544
4866,4866,4,1,964
4869,4869,0,1,841
4873,4873,4,1,965
4874,4874,1,1,33
4875,4875,2,1,586
4876,4876,2,1,819
4880,4880,5,1,82
4884,4884,3,1,700
4887,4887,3,1,263
4890,4890,6,1,96
4892,4892,6,1,1
4894,4894,1,1,55
4897,4897,5,1,93
4900,4900,1,1,19
4904,4904,1,1,9
4905,4905,4,1,400
4907,4907,6,1,51
4909,4909,2,1,108
4913,4913,4,1,830
4915,4915,6,1,29
4916,4916,0,1,899
4918,4918,2,1,160
4922,4922,4,1,953
4925,4925,3,1,306
4927,4927,2,1,752
4928,4928,1,1,99
4933,4933,5,1,60
4936,4936,5,1,92
4940,4940,2,1,698
4944,4944,0,1,249
4948,4948,4,1,60
4950,4950,6,1,1
4953,4953,5,1,62
4958,4958,1,1,36
4962,4962,5,1,65
4963,4963,3,1,917
4967,4967,3,1,466
4970,4970,6,1,70
4972,4972,2,1,334
4974,4974,0,1,943
4975,4975,1,1,20
4977,4977,5,1,58
4978,4978,6,1,51
4980,4980,3,1,35
4985,4985,3,1,575
4988,4988,0,1,669
4992,4992,3,1,256
4997,4997,1,1,3
5002,5002,4,1,542
5005,5005,2,1,486
5007,5007,3,1,914
5011,5011,5,1,45
5015,5015,4,1,348
5016,5016,0,1,907
5021,5021,4,1,753
5025,5025,1,1,92
5030,5030,6,1,61
5034,5034,4,1,884
5039,5039,3,1,317
5041,5041,1,1,22
5046,5046,2,1,452
5050,5050,2,1,787
5054,5054,4,1,383
5058,5058,5,1,99
5059,5059,5,1,48
5060,5060,5,1,78
5061,5061,0,1,750
5063,5063,3,1,754
5064,5064,5,1,13
5069,5069,1,1,36
5071,5071,0,1,683
5073,5073,5,1,88
5078,5078,6,1,79
5081,5081,5,1,1
5085,5085,1,1,7
5088,5088,2,1,490
5091,5091,2,1,810
5092,5092,3,1,20
5093,5093,2,1,308
5095,5095,6,1,1
5099,5099,1,1,90
5101,5101,4,1,416
5104,5104,6,1,57
5108,5108,6,1,4
5112,5112,3,1,953
5114,5114,2,1,156
5118,5118,5,1,66
5119,5119,0,1,729
5123,5123,5,1,6
5126,5126,4,1,673
5129,5129,6,1,9
5132,5132,1,1,12
5136,5136,0,1,687
5137,5137,3,1,343
5142,5142,0,1,832
5145,5145,2,1,499
5150,5150,5,1,6
5155,5155,1,1,26
5157,5157,4,1,552
5161,5161,4,1,807
5163,5163,5,1,17
5168,5168,1,1,98
5169,5169,2,1,216
5173,5173,3,1,936
5176,5176,3,1,781
5178,5178,5,1,68
5183,5183,0,1,564
5188,5188,6,1,65
5193,5193,1,1,78
5194,5194,2,1,715
5195,5195,5,1,21
5200,5200,1,1,81
5205,5205,6,1,36
5210,5210,0,1,723
5214,5214,5,1,83
5216,5216,3,1,501
5217,5217,3,1,151
5218,5218,3,1,333
5221,5221,6,1,89
5225,5225,5,1,95
5230,5230,0,1,313
5234,5234,4,1,246
5239,5239,2,1,998
5244,5244,3,1,648
5248,5248,5,1,2
5252,5252,1,1,8
5253,5253,6,1,8
5258,5258,4,1,26
5263,5263,5,1,46
5268,5268,5,1,91
5269,5269,1,1,89
5270,5270,6,1,2
5275,5275,3,1,366
5280,5280,1,1,57
5281,5281,1,1,71
5284,5284,6,1,25
5289,5289,5,1,4
5290,5290,1,1,7
5295,5295,3,1,109
5297,5297,5,1,59
5302,5302,3,1,747
5303,5303,6,1,16
5306,5306,3,1,413
5308,5308,5,1,58
5312,5312,2,1,191
5313,5313,0,1,685
5318,5318,1,1,55
5319,5319,6,1,96
5324,5324,6,1,70
5327,5327,3,1,278
5332,5332,5,1,35
5335,5335,2,1,4
5337,5337,6,1,22
5340,5340,0,1,958
5342,5342,5,1,71
5347,5347,3,1,527
5350,5350,3,1,703
5353,5353,0,1,465
5356,5356,6,1,54
5361,5361,2,1,14
5364,5364,4,1,594
5367,5367,5,1,70
5368,5368,1,1,6
5373,5373,3,1,447
5376,5376,5,1,69
5379,5379,4,1,201
5382,5382,5,1,12
5384,5384,4,1,847
5389,5389,6,1,84
5394,5394,6,1,67
5396,5396,1,1,15
5398,5398,5,1,30
5400,5400,1,1,21
5402,5402,2,1,366
5405,5405,0,1,101
5410,5410,5,1,98
5414,5414,0,1,303
5417,5417,5,1,79
5422,5422,4,1,593
5424,5424,0,1,528
5429,5429,6,1,75
5430,5430,2,1,248
5434,5434,4,1,890
5435,5435,6,1,58
5438,5438,4,1,456
5441,5441,1,1,81
5445,5445,5,1,4
5449,5449,0,1,390
5450,5450,6,1,94
5453,5453,2,1,413
5456,5456,3,1,380
5460,5460,2,1,432
5461,5461,5,1,75
5464,5464,5,1,96
5469,5469,4,1,95
5470,5470,4,1,30
5473,5473,2,1,211
5476,5476,3,1,321
5477,5477,1,1,45
5479,5479,4,1,371
5483,5483,4,1,778
5485,5485,4,1,838
5489,5489,1,1,46
5494,5494,3,1,141
5495,5495,6,1,30
5497,5497,2,1,940
5502,5502,0,1,768
5503,5503,0,1,985
5504,5504,2,1,964
5507,5507,2,1,130
5509,5509,6,1,93
5514,5514,1,1,46
5516,5516,6,1,11
5521,5521,2,1,569
5526,5526,6,1,64
5531,5531,4,1,239
5535,5535,0,1,837
5540,5540,1,1,82
5544,5544,6,1,93
5548,5548,1,1,90
5550,5550,2,1,188
5555,5555,5,1,39
5559,5559,6,1,45
5564,5564,6,1,7
5565,5565,2,1,739
5568,5568,6,1,43
5571,5571,0,1,529
5575,5575,4,1,256
5577,5577,1,1,4
5580,5580,6,1,30
5585,5585,3,1,29
5587,5587,4,1,87
5589,5589,4,1,612
5591,5591,3,1,67
5594,5594,5,1,25
5599,5599,0,1,311
5602,5602,2,1,803
5606,5606,5,1,14
5608,5608,4,1,960
5609,5609,6,1,20
5613,5613,4,1,73
5615,5615,6,1,46
5617,5617,0,1,858
5619,5619,5,1,55
5623,5623,6,1,53
5628,5628,6,1,93
5633,5633,3,1,751
5636,5636,4,1,308
5640,5640,0,1,418
5644,5644,5,1,33
5646,5646,5,1,64
5648,5648,3,1,967
5653,5653,4,1,829
5658,5658,3,1,626
5660,5660,3,1,985
5665,5665,2,1,411
5669,5669,4,1,721
5670,5670,0,1,289
5674,5674,1,1,19
5676,5676,6,1,12
5678,5678,4,1,570
5682,5682,6,1,35
5686,5686,4,1,918
5691,5691,5,1,75
5692,5692,3,1,948
5693,5693,6,1,78
5698,5698,4,1,576
5703,5703,0,1,798
5705,5705,5,1,29
5709,5709,5,1,41
5711,5711,1,1,14
5715,5715,3,1,322
5718,5718,6,1,19
5723,5723,0,1,931
5728,5728,0,1,200
5733,5733,4,1,970
5735,5735,1,1,31
5738,5738,6,1,91
5739,5739,4,1,161
5740,5740,6,1,95
5742,5742,2,1,540
5747,5747,0,1,107
5752,5752,2,1,291
5756,5756,0,1,479
5758,5758,3,1,2
5759,5759,3,1,715
5762,5762,2,1,408
5767,5767,5,1,41
5771,5771,3,1,328
5773,5773,5,1,33
5774,5774,1,1,65
5779,5779,2,1,188
5784,5784,6,1,59
5788,5788,1,1,93
5789,5789,5,1,98
5793,5793,4,1,276
5797,5797,3,1,998
5801,5801,0,1,31
5803,5803,1,1,14
5806,5806,4,1,381
5810,5810,5,1,1
5812,5812,2,1,980
5817,5817,0,1,723
5822,5822,0,1,156
5827,5827,0,1,17
5828,5828,2,1,157
5832,5832,3,1,410
5836,5836,2,1,829
5839,5839,3,1,566
5843,5843,6,1,99
5847,5847,5,1,75
5849,5849,0,1,64
5854,5854,0,1,481
5857,5857,4,1,584
5861,5861,5,1,94
5864,5864,3,1,846
5867,5867,1,1,100
5868,5868,2,1,302
5869,5869,4,1,505
5871,5871,2,1,526
5872,5872,5,1,64
5877,5877,5,1,25
5881,5881,3,1,835
5886,5886,1,1,37
5889,5889,2,1,504
5894,5894,0,1,81
5897,5897,4,1,767
5899,5899,4,1,756
5901,5901,4,1,403
5906,5906,5,1,12
5910,5910,0,1,680
5911,5911,4,1,26
5915,5915,4,1,419
5916,5916,6,1,29
5918,5918,5,1,81
5919,5919,2,1,77
5923,5923,5,1,26
5928,5928,1,1,87
5931,5931,5,1,56
5933,5933,4,1,986
5934,5934,4,1,614
5937,5937,4,1,789
5941,5941,4,1,713
5946,5946,3,1,259
5949,5949,5,1,99
5954,5954,5,1,29
5959,5959,2,1,205
5964,5964,2,1,220
5966,5966,2,1,811
5970,5970,6,1,15
5971,5971,1,1,97
5974,5974,1,1,49
5975,5975,6,1,3
5980,5980,5,1,58
5983,5983,0,1,567
5984,5984,3,1,572
5988,5988,3,1,819
5992,5992,6,1,47
5996,5996,6,1,76
5998,5998,1,1,54
6001,6001,0,1,270
6003,6003,1,1,82
6007,6007,5,1,39
6012,6012,0,1,163
6015,6015,4,1,419
6016,6016,4,1,540
6017,6017,0,1,759
6019,6019,3,1,808
6022,6022,0,1,384
6025,6025,3,1,330
6030,6030,5,1,32
6031,6031,6,1,79
6035,6035,0,1,148
6040,6040,5,1,61
6043,6043,1,1,34
6046,6046,2,1,477
6050,6050,6,1,96
6051,6051,6,1,37
6055,6055,3,1,567
6059,6059,4,1,244
6064,6064,3,1,958
6065,6065,0,1,821
6069,6069,5,1,82
6073,6073,1,1,92
6075,6075,4,1,999
6076,6076,4,1,358
6081,6081,1,1,22
6085,6085,2,1,92
6089,6089,3,1,312
6091,6091,4,1,519
6095,6095,1,1,5
6099,6099,4,1,847
6104,6104,3,1,650
6105,6105,0,1,511
6109,6109,3,1,760
6113,6113,3,1,291
6118,6118,0,1,41
6122,6122,4,1,956
6125,6125,0,1,514
6126,6126,6,1,59
6131,6131,3,1,731
6136,6136,2,1,68
6138,6138,6,1,61
6141,6141,6,1,11
6142,6142,1,1,68
6146,6146,5,1,73
6148,6148,3,1,951
6153,6153,5,1,48
6155,6155,3,1,481
6158,6158,1,1,50
6163,6163,2,1,545
6167,6167,6,1,89
6172,6172,4,1,724
6174,6174,4,1,22
6179,6179,0,1,32
6181,6181,0,1,715
6186,6186,6,1,72
6187,6187,0,1,592
6191,6191,1,1,49
6194,6194,0,1,77
6198,6198,3,1,423
6199,6199,0,1,610
6204,6204,4,1,848
6207,6207,4,1,206
6209,6209,3,1,420
6213,6213,5,1,78
6215,6215,0,1,555
6216,6216,0,1,803
6218,6218,0,1,456
6223,6223,1,1,91
6227,6227,6,1,83
6232,6232,2,1,527
6237,6237,6,1,4
6238,6238,4,1,213
6242,6242,3,1,863
6246,6246,4,1,689
6247,6247,6,1,75
6251,6251,2,1,312
6255,6255,4,1,437
6256,6256,0,1,990
6258,6258,0,1,762
6261,6261,1,1,35
6266,6266,2,1,600
6270,6270,4,1,689
6275,6275,4,1,255
6276,6276,0,1,63
6280,6280,4,1,271
6284,6284,2,1,932
6288,6288,1,1,77
6290,6290,5,1,81
6293,6293,2,1,715
6294,6294,6,1,6
6295,6295,1,1,12
6296,6296,5,1,15
6297,6297,3,1,13
6301,6301,4,1,237
6303,6303,2,1,185
6306,6306,1,1,14
6310,6310,5,1,28
6313,6313,2,1,832
6315,6315,1,1,51
6316,6316,5,1,6
6320,6320,6,1,25
6322,6322,1,1,66
6325,6325,1,1,82
6326,6326,4,1,208
6328,6328,1,1,84
6330,6330,4,1,437
6332,6332,2,1,170
6334,6334,2,1,90
6335,6335,3,1,638
6338,6338,1,1,55
6343,6343,5,1,44
6345,6345,2,1,545
6346,6346,1,1,80
6350,6350,5,1,29
6354,6354,0,1,924
6359,6359,5,1,10
6363,6363,6,1,12
6366,6366,4,1,635
6370,6370,0,1,959
6375,6375,5,1,39
6378,6378,3,1,429
6380,6380,5,1,82
6382,6382,4,1,254
6383,6383,4,1,530
6386,6386,5,1,40
6389,6389,3,1,481
6394,6394,4,1,687
6395,6395,3,1,640
6397,6397,2,1,395
6400,6400,3,1,818
6401,6401,4,1,985
6404,6404,3,1,873
6407,6407,3,1,440
6409,6409,2,1,995
6410,6410,3,1,806
6414,6414,1,1,69
6417,6417,5,1,27
6418,6418,5,1,52
6421,6421,4,1,345
6423,6423,1,1,42
6425,6425,2,1,682
6428,6428,3,1,243
6429,6429,2,1,522
6432,6432,1,1,24
6433,6433,1,1,57
6438,6438,5,1,82
6443,6443,6,1,1
6444,6444,6,1,9
6445,6445,4,1,375
6446,6446,2,1,598
6448,6448,2,1,304
6451,6451,0,1,993
6454,6454,1,1,25
6456,6456,5,1,92
6458,6458,0,1,852
6459,6459,4,1,735
6460,6460,5,1,7
6463,6463,2,1,386
6467,6467,3,1,558
6469,6469,5,1,47
6473,6473,2,1,637
6474,6474,3,1,512
6479,6479,1,1,53
6481,6481,5,1,91
6484,6484,4,1,657
6487,6487,4,1,730
6490,6490,2,1,825
6492,6492,3,1,189
6494,6494,6,1,17
6498,6498,6,1,72
6502,6502,0,1,431
6505,6505,2,1,453
6507,6507,3,1,7
6510,6510,6,1,78
6512,6512,3,1,788
6516,6516,4,1,370
6520,6520,2,1,269
6523,6523,0,1,274
6526,6526,4,1,826
6530,6530,5,1,56
6532,6532,2,1,976
6534,6534,0,1,693
6536,6536,3,1,313
6541,6541,5,1,79
6543,6543,5,1,82
6545,6545,3,1,519
6547,6547,3,1,702
6551,6551,3,1,565
6552,6552,1,1,85
6553,6553,3,1,965
6555,6555,3,1,976
6558,6558,3,1,979
6559,6559,5,1,60
6562,6562,5,1,11
6563,6563,4,1,638
6568,6568,3,1,380
6569,6569,1,1,18
6573,6573,0,1,698
6574,6574,6,1,67
6579,6579,5,1,29
6581,6581,6,1,57
6584,6584,0,1,508
6587,6587,4,1,537
6591,6591,1,1,20
6592,6592,1,1,90
6594,6594,6,1,45
6597,6597,5,1,4
6601,6601,1,1,87
6602,6602,5,1,68
6603,6603,2,1,737
6605,6605,0,1,822
6608,6608,1,1,11
6610,6610,6,1,5
6614,6614,2,1,73
6615,6615,2,1,563
6619,6619,2,1,158
6620,6620,1,1,79
6621,6621,0,1,344
6622,6622,3,1,662
6627,6627,4,1,406
6631,6631,0,1,402
6634,6634,2,1,494
6638,6638,2,1,657
6640,6640,3,1,66
6645,6645,5,1,78
6647,6647,5,1,70
6650,6650,4,1,38
6653,6653,4,1,81
6654,6654,1,1,47
6658,6658,5,1,60
6663,6663,0,1,617
6668,6668,4,1,233
6669,6669,4,1,476
6671,6671,6,1,85
6672,6672,3,1,262
6676,6676,4,1,796
6680,6680,0,1,336
6684,6684,0,1,184
6688,6688,1,1,17
6690,6690,2,1,894
6694,6694,4,1,747
6697,6697,0,1,674
6701,6701,5,1,94
6702,6702,1,1,40
6704,6704,1,1,47
6708,6708,4,1,637
6710,6710,3,1,350
6711,6711,5,1,84
6713,6713,0,1,945
6714,6714,5,1,69
6718,6718,4,1,227
6720,6720,4,1,150
6723,6723,1,1,61
6725,6725,1,1,27
6728,6728,0,1,883
6730,6730,0,1,154
6731,6731,2,1,517
6736,6736,5,1,11
6739,6739,2,1,315
6744,6744,0,1,129
6747,6747,1,1,60
6749,6749,5,1,14
6750,6750,6,1,52
6751,6751,0,1,875
6753,6753,5,1,33
6754,6754,3,1,196
6755,6755,5,1,96
6757,6757,5,1,47
6760,6760,6,1,87
6764,6764,4,1,285
6768,6768,3,1,608
6770,6770,3,1,806
6774,6774,3,1,453
6777,6777,0,1,698
6780,6780,3,1,672
6783,6783,6,1,23
6788,6788,2,1,345
6789,6789,0,1,741
6792,6792,4,1,756
6794,6794,6,1,40
6796,6796,5,1,95
6798,6798,4,1,19
6800,6800,1,1,13
6803,6803,6,1,26
6806,6806,0,1,934
6807,6807,5,1,76
6808,6808,0,1,933
6809,6809,2,1,676
6811,6811,1,1,65
6813,6813,1,1,46
6814,6814,0,1,592
6815,6815,1,1,90
6818,6818,3,1,540
6822,6822,6,1,92
6824,6824,3,1,975
6827,6827,3,1,404
6828,6828,1,1,67
6829,6829,2,1,36
6830,6830,5,1,15
6831,6831,3,1,195
6833,6833,4,1,283
6837,6837,3,1,698
6838,6838,3,1,414
6839,6839,6,1,85
6842,6842,0,1,321
6843,6843,5,1,16
6847,6847,3,1,180
6851,6851,0,1,444
6854,6854,3,1,624
6856,6856,6,1,87
6859,6859,4,1,787
6860,6860,3,1,648
6861,6861,0,1,921
6863,6863,1,1,97
6865,6865,2,1,787
6866,6866,0,1,446
6870,6870,6,1,39
6875,6875,0,1,835
6876,6876,4,1,504
6881,6881,0,1,249
6886,6886,4,1,474
6890,6890,3,1,232
6895,6895,0,1,984
6900,6900,1,1,50
6902,6902,3,1,87
6906,6906,4,1,11
6908,6908,1,1,83
6910,6910,6,1,12
6915,6915,6,1,19
6919,6919,5,1,73
6924,6924,2,1,992
6928,6928,4,1,516
6930,6930,2,1,475
6931,6931,2,1,618
6934,6934,5,1,81
6938,6938,5,1,80
6943,6943,4,1,417
6948,6948,1,1,30
6949,6949,2,1,519
6951,6951,3,1,367
6954,6954,2,1,22
6958,6958,1,1,83
6959,6959,6,1,45
6962,6962,4,1,97
6963,6963,4,1,341
6965,6965,1,1,59
6967,6967,1,1,18
6971,6971,5,1,99
6974,6974,1,1,29
6977,6977,4,1,549
6982,6982,0,1,200
6985,6985,2,1,316
6990,6990,3,1,608
6992,6992,3,1,650
6996,6996,4,1,913
6998,6998,5,1,70
6999,6999,6,1,43
7001,7001,1,1,58
7006,7006,1,1,27
7008,7008,2,1,296
7012,7012,6,1,12
7017,7017,4,1,717
7018,7018,0,1,348
7019,7019,3,1,891
7023,7023,1,1,91
7027,7027,3,1,794
7030,7030,2,1,321
7034,7034,4,1,376
7037,7037,5,1,27
7039,7039,5,1,33
7044,7044,3,1,6
7045,7045,6,1,53
7048,7048,3,1,689
7050,7050,3,1,721
7052,7052,0,1,892
7054,7054,6,1,54
7058,7058,4,1,260
7060,7060,5,1,29
7064,7064,4,1,419
